Broker,Stock Symbol,Quantity,Amount,Average Rate
29,EIC,48.0,34000.0,708.3333333333334
29,FMDBL,-602.0,-555318.3,922.4556478405316
29,FOWAD,273.0,761940.0,2790.989010989011
29,GBBL,4686.0,2869215.0,612.2951344430218
29,GBIME,-70.0,-26440.0,377.7142857142857
29,GBLBS,-210.0,-219500.0,1045.2380952380952
29,GFCL,200.0,165600.0,828.0
29,GHL,-20.0,-7300.0,365.0
29,GIC,10.0,6118.0,611.8
29,GLH,-20.0,-9610.0,480.5
29,GLICL,-800.0,-470050.0,587.5625
29,GMFIL,-115.0,-63250.0,550.0
29,GRDBL,175.0,70363.0,402.07428571428574
29,HDHPC,1035.0,347713.5,335.9550724637681
29,HDL,-293.0,-2040050.0,6962.627986348123
29,HGI,-983.0,-698496.0,710.5757884028484
29,HIDCL,6747.0,2161285.8000000003,320.33285904846605
29,HPPL,-160.0,-79120.0,494.5
29,ICFC,920.0,816460.5,887.4570652173913
29,IGI,-40.0,-40472.0,1011.8
29,ILBS,-332.0,-582328.0,1754.0
29,JBBL,-7310.0,-4219685.4,577.2483447332422
29,JBLB,40.0,179960.0,4499.0
29,JFL,-651.0,-467255.5,717.7503840245776
29,JLI,-90.0,-53206.0,591.1777777777778
29,JOSHI,-10.0,-3500.0,350.0
29,KBL,-920.0,-238185.0,258.8967391304348
29,KEF,-100.0,-954.0,9.54
29,KKHC,-200.0,-70200.0,351.0
29,KPCL,-430.0,-271540.0,631.4883720930233
29,KRBL,50.0,23045.0,460.9
29,KSBBL,2075.0,1273175.0,613.5783132530121
29,LBBL,-2419.0,-1601369.6,661.9965274906987
29,LBL,180.0,56680.0,314.8888888888889
29,LEC,40.0,14370.0,359.25
29,LGIL,-210.0,-153690.0,731.8571428571429
29,LICN,-156.0,-315504.0,2022.4615384615386
29,LUK,2400.0,24048.0,10.02
29,MBL,-250.0,-80400.0,321.6
29,MEGA,-207.0,-70642.70000000001,341.2690821256039
29,MEN,925.0,1083115.0,1170.9351351351352
29,MHNL,40.0,18870.0,471.75
29,MKJC,-20.0,-7108.0,355.4
29,MKLB,-40.0,-72760.0,1819.0
29,MLBBL,-50.0,-99750.0,1995.0
29,MLBL,821.0,612376.5,745.8909866017052
29,MLBS,-10.0,-10839.0,1083.9
29,MLBSL,0.0,400.0,inf
29,MMFDB,15.0,23895.0,1593.0
29,MNBBL,-981.0,-706044.2,719.7188583078491
29,NABIL,1363.0,2103723.5,1543.4508437270727
29,NBB,1166.0,383090.0,328.5506003430532
29,NBL,2040.0,918120.0,450.05882352941177
29,NCCB,595.0,172831.0,290.47226890756303
29,NFS,1000.0,590750.0,590.75
29,NGPL,2128.0,1668346.0,783.9971804511279
29,NHPC,995.0,422031.0,424.15175879396986
29,NIBSF2,-100.0,-940.0,9.4
29,NICA,-577.0,-475945.0,824.8613518197574
29,NICBF,-1000.0,-10620.0,10.62
29,NICL,-310.0,-254975.0,822.5
29,NICLBSL,-144.0,-173240.0,1203.0555555555557
29,NICSF,-300.0,-2849.0,9.496666666666666
29,NIFRA,-237.0,-85537.20000000001,360.9164556962026
29,NIL,114.0,144352.0,1266.2456140350878
29,NLBBL,-40.0,-55630.0,1390.75
29,NLIC,167.0,269195.0,1611.9461077844312
29,NLICL,-570.0,-565070.0,991.3508771929825
29,NMB,-1348.0,-533574.0,395.82640949554894
29,NMBMF,-37.0,-51245.0,1385.0
29,NMFBS,-81.0,-275489.0,3401.098765432099
29,NRIC,-1495.0,-2072605.0,1386.3578595317726
29,NRN,-525.0,-371496.0,707.6114285714285
29,NSLB,-22.0,-30008.0,1364.0
29,NTC,-150.0,-176500.0,1176.6666666666667
29,NUBL,1159.0,1773412.0,1530.1225194132874
29,OHL,-340.0,-168315.0,495.04411764705884
29,PBD85,75.0,71625.0,955.0
29,PCBL,-49.0,-22967.0,468.7142857142857
29,PFL,851.0,536885.0,630.8871915393654
29,PIC,300.0,318460.0,1061.5333333333333
29,PICL,160.0,111790.0,698.6875
29,PLI,-254.0,-153132.0,602.8818897637796
29,PLIC,460.0,417208.0,906.9739130434782
29,PMHPL,2400.0,767876.0,319.9483333333333
29,PRIN,100.0,80000.0,800.0
29,PROFL,-240.0,-102240.0,426.0
29,PRVU,636.0,231287.09999999998,363.6589622641509
29,PSF,-100.0,-945.0,9.45
29,RADHI,-150.0,-100290.0,668.6
29,RHPL,-70.0,-26663.0,380.9
29,RLFL,1294.0,740505.0,572.2604327666152
29,RLI,-830.0,-427553.0,515.1240963855422
29,RMDC,-215.0,-324295.0,1508.3488372093022
29,RSDC,50.0,42744.0,854.88
29,SABSL,-900.0,-1835050.0,2038.9444444444443
29,SADBL,-345.0,-141592.0,410.4115942028985
29,SAHAS,1600.0,1123406.0,702.12875
29,SANIMA,1294.0,498281.0,385.0703245749614
29,SAPDBL,56.0,22796.0,407.07142857142856
29,SBD87,55.0,52800.0,960.0
29,SBI,-70.0,-24580.0,351.14285714285717
29,SBL,-170.0,-84591.0,497.59411764705885
29,SBLD83,25.0,25137.5,1005.5
29,SCB,321.0,167021.0,520.3146417445483
29,SFCL,1150.0,593807.5,516.354347826087
29,SGI,-10.0,-6033.0,603.3
29,SHEL,160.0,66960.0,418.5
29,SHINE,250.0,119125.0,476.5
29,SHL,100.0,23000.0,230.0
29,SHPC,-913.0,-384860.0,421.53340635268347
29,SIC,422.0,546696.0,1295.4881516587677
29,SICL,-905.0,-1579067.0,1744.825414364641
29,SIFC,560.0,292780.0,522.8214285714286
29,SIL,400.0,383987.7,959.96925
29,SINDU,-590.0,-265800.0,450.50847457627117
29,SJCL,-10.0,-3821.0,382.1
29,SKBBL,-588.0,-1011750.0,1720.6632653061224
29,SLBBL,-53.0,-61367.0,1157.867924528302
29,SLBSL,-113.0,-161455.0,1428.8053097345132
29,SLI,60.0,30938.0,515.6333333333333
29,SLICL,105.0,84735.0,807.0
29,SMB,-20.0,-48660.0,2433.0
29,SMFDB,-10.0,-14870.0,1487.0
29,SPDL,-1303.0,-642237.7,492.89155794320794
29,SRBL,134.0,38587.0,287.96268656716416
29,SSHL,240.0,87590.0,364.9583333333333
29,SWBBL,635.0,984443.5,1550.304724409449
29,TPC,-10.0,-4833.0,483.3
29,TRH,-20.0,-7300.0,365.0
29,ULI,-120.0,-75230.0,626.9166666666666
29,UMHL,2685.0,1285945.0,478.9366852886406
29,UMRH,-1225.0,-706807.0,576.985306122449
29,UNHPL,245.0,94174.0,384.38367346938776
29,UPCL,2701.0,1093182.0,404.7323213624583
29,UPPER,-560.0,-327515.0,584.8482142857143
29,VLBS,-22.0,-36520.0,1660.0
3,ADBL,-262.0,-133720.1,510.3820610687023
3,AHPC,-2200.0,-1078890.0,490.4045454545454
3,AIL,-50.0,-36250.0,725.0
3,AKJCL,-6613.0,-2204194.0,333.31226372296993
3,AKPL,-60.0,-32560.0,542.6666666666666
3,ALBSL,50.0,71450.0,1429.0
3,API,-2914.0,-1496551.0,513.5727522306108
3,BARUN,-4406.0,-2111959.0,479.3370403994553
3,BFC,381.0,208147.0,546.3175853018373
3,BNT,-77.0,-980206.0,12729.948051948051
3,BPCL,800.0,410000.0,512.5
3,CBBL,-155.0,-271920.0,1754.3225806451612
3,CBL,50.0,12200.0,244.0
3,CCBL,100.0,23100.0,231.0
3,CFCL,5246.0,3059530.9,583.2121425848266
3,CGH,-10.0,-15650.0,1565.0
3,CHDC,150.0,130014.0,866.76
3,CHL,537.0,263606.5,490.88733705772813
3,CIT,-97.0,-323126.5,3331.201030927835
3,CZBIL,1010.0,293279.2,290.37544554455445
3,DDBL,210.0,267558.5,1274.0880952380953
3,EIC,100.0,69900.0,699.0
3,EICPO,1010.0,420203.0,416.04257425742577
3,GBBL,-1457.0,-888407.8,609.7514070006864
3,GBIME,-5.0,-1950.0,390.0
3,GFCL,-1735.0,-1431671.0,825.1706051873199
3,GHL,5.0,1739.0,347.8
3,GIC,-10.0,-6096.0,609.6
3,GLH,-20.0,-9279.0,463.95
3,GLICL,105.0,60465.0,575.8571428571429
3,GMFIL,450.0,247005.0,548.9
3,GRDBL,-130.0,-53430.0,411.0
3,GUFL,-1430.0,-1204485.0,842.2972027972028
3,HDL,10.0,68620.0,6862.0
3,HIDCL,-10000.0,-3063384.4,306.33844
3,HURJA,-620.0,-303360.0,489.2903225806452
3,ICFC,-24085.0,-21327786.3,885.5215403778285
3,ILBS,-41.0,-70935.5,1730.1341463414635
3,JBBL,124.0,71497.0,576.5887096774194
3,JBLB,-60.0,-270810.0,4513.5
3,JFL,-30.0,-22050.0,735.0
3,JLI,140.0,82150.0,586.7857142857143
3,KBL,-60.0,-15450.0,257.5
3,KPCL,-1000.0,-623760.0,623.76
3,KRBL,21.0,9660.0,460.0
3,KSBBL,-1050.0,-643695.0,613.0428571428571
3,LBBL,-345.0,-224567.5,650.9202898550725
3,LEC,-500.0,-181950.0,363.9
3,LEMF,15100.0,148648.0,9.844238410596027
3,LGIL,145.0,105170.0,725.3103448275862
3,LICN,200.0,396600.0,1983.0
3,LLBS,-60.0,-116737.0,1945.6166666666666
3,MBL,-960.0,-307260.0,320.0625
3,MDB,45.0,29250.0,650.0
3,MEGA,430.0,144419.0,335.8581395348837
3,MEN,-245.0,-284265.0,1160.265306122449
3,MFIL,-99.0,-102050.0,1030.8080808080808
3,MKJC,10.0,4310.0,431.0
3,MKLB,-20.0,-36470.0,1823.5
3,MLBL,3390.0,2504887.0,738.9047197640118
3,MLBSL,0.0,0.0,
3,MNBBL,-20.0,-14444.0,722.2
3,NABBC,-30.0,-23446.0,781.5333333333333
3,NABIL,214.0,331835.0,1550.6308411214952
3,NBB,175.0,57222.5,326.98571428571427
3,NCCB,50.0,14500.0,290.0
3,NFS,300.0,174300.0,581.0
3,NGPL,360.0,280019.0,777.8305555555555
3,NHPC,-900.0,-381820.0,424.24444444444447
3,NIBSF2,-500.0,-4700.0,9.4
3,NICA,-506.0,-416038.0,822.2094861660079
3,NICLBSL,-105.0,-125565.0,1195.857142857143
3,NIFRA,256.0,95061.59999999998,371.3343749999999
3,NIL,95.0,120275.0,1266.0526315789473
3,NLIC,15.0,22775.0,1518.3333333333333
3,NMBMF,-57.0,-78955.0,1385.1754385964912
3,NMFBS,152.0,511831.0,3367.309210526316
3,NRIC,690.0,954646.0,1383.5449275362319
3,NRN,-520.0,-372640.0,716.6153846153846
3,NTC,-85.0,-99790.0,1174.0
3,NUBL,-100.0,-152700.0,1527.0
3,PCBL,110.0,51380.0,467.09090909090907
3,PICL,400.0,279800.0,699.5
3,PLI,67.0,40731.0,607.9253731343283
3,PMHPL,-1000.0,-319900.0,319.9
3,PPCL,-268.0,-137711.1,513.8473880597015
3,PROFL,300.0,124000.0,413.3333333333333
3,PRVU,1520.0,554060.0,364.5131578947368
3,RADHI,-1189.0,-795908.0,669.3927670311186
3,RHPL,100.0,38000.0,380.0
3,RLFL,-3600.0,-2045750.0,568.2638888888889
3,RLI,380.0,200417.0,527.4131578947369
3,RSDC,110.0,94160.0,856.0
3,SADBL,-1000.0,-406710.0,406.71
3,SAHAS,-500.0,-353460.0,706.92
3,SANIMA,-32.0,-12384.0,387.0
3,SBL,-582.0,-290004.0,498.2886597938144
3,SDLBSL,1.0,1310.0,1310.0
3,SFCL,20.0,10360.0,518.0
3,SFMF,100.0,1140.0,11.4
3,SGI,-10.0,-6050.0,605.0
3,SHEL,-1490.0,-637322.0,427.7328859060403
3,SHINE,575.0,307881.0,535.4452173913044
3,SHL,-100.0,-23010.0,230.1
3,SICL,50.0,87450.0,1749.0
3,SINDU,-190.0,-87020.0,458.0
3,SJCL,20.0,7500.0,375.0
3,SLBBL,-18.0,-21510.0,1195.0
3,SLI,490.0,259919.0,530.4469387755101
3,SLICL,30.0,24000.0,800.0
3,SMFBS,0.0,0.0,
3,SPDL,-10.0,-7583.399999999994,758.3399999999995
3,SRBL,-2453.0,-708235.9,288.72233999184675
3,SSHL,200.0,75000.0,375.0
3,UIC,-30.0,-21000.0,700.0
3,ULI,985.0,619458.0,628.8913705583757
3,UMHL,-1970.0,-956205.0,485.38324873096445
3,UPCL,230.0,94230.0,409.69565217391306
3,UPPER,101.0,59190.6,586.0455445544554
3,VLBS,-50.0,-84550.0,1691.0
32,ACLBSL,-10.0,-14460.0,1446.0
32,ADBL,196.0,99609.0,508.2091836734694
32,AHPC,3372.0,1656039.2,491.11482799525504
32,AIL,80.0,55509.0,693.8625
32,AKJCL,2244.0,739516.6,329.5528520499109
32,AKPL,910.0,559026.5,614.3148351648351
32,ALBSL,-12.0,-17160.0,1430.0
32,API,2712.0,1383688.4,510.20958702064894
32,BFC,-1813.0,-982251.0,541.7821290678434
32,BNT,-10.0,-130060.0,13006.0
32,BOKL,-10176.0,-3355802.0,329.7761399371069
32,BPCL,111.0,56436.600000000006,508.4378378378379
32,CBBL,190.0,327580.0,1724.1052631578948
32,CBL,-3656.0,-894094.0,244.55525164113786
32,CCBL,-528.0,-121425.0,229.9715909090909
32,CFCL,-2931.0,-1692478.0,577.4404640054589
32,CGH,385.0,597234.0,1551.2571428571428
32,CHCL,1834.0,1081842.0,589.8811341330426
32,CHDC,-329.0,-287739.0,874.5866261398177
32,CHL,-984.0,-487315.0,495.2388211382114
32,CIT,-180.0,-595800.0,3310.0
32,CZBIL,400.0,116650.0,291.625
32,DDBL,-300.0,-381940.0,1273.1333333333334
32,DHPL,119.0,39115.0,328.69747899159665
32,EBL,-77.0,-49093.20000000001,637.5740259740261
32,EDBL,-464.0,-294396.0,634.4741379310345
32,EIC,1000.0,708685.0,708.685
32,FMDBL,-380.0,-342850.0,902.2368421052631
32,FOWAD,-130.0,-363201.0,2793.853846153846
32,GBBL,-2165.0,-1331876.8,615.1855889145497
32,GBIME,-640.0,-236145.0,368.9765625
32,GBLBS,50.0,52750.0,1055.0
32,GFCL,1013.0,832498.0,821.8144126357355
32,GIC,195.0,117808.0,604.1435897435897
32,GILB,20.0,44000.0,2200.0
32,GIMES1,1000.0,20966.0,20.966
32,GLBSL,15.0,20565.0,1371.0
32,GLH,1456.0,699003.1,480.08454670329667
32,GLICL,-80.0,-46568.0,582.1
32,GMFBS,10.0,15740.0,1574.0
32,GRDBL,-640.0,-263341.0,411.4703125
32,GUFL,100.0,84000.0,840.0
32,HDHPC,-1075.0,-364549.0,339.1153488372093
32,HDL,100.0,664101.0,6641.01
32,HGI,10.0,7080.0,708.0
32,HIDCL,5425.0,1601498.9000000004,295.2071705069125
32,HURJA,-20.0,-9620.0,481.0
32,ICFC,8663.0,7718054.0,890.9216206856747
32,IGI,95.0,95547.5,1005.7631578947369
32,ILBS,-12.0,-20400.0,1700.0
32,JBBL,1740.0,992225.0,570.2442528735633
32,JBLB,129.0,584895.0,4534.069767441861
32,JFL,-1245.0,-907701.3999999999,729.0774297188755
32,JLI,-40.0,-23485.0,587.125
32,KBL,45.0,5711.79999999993,126.92888888888734
32,KKHC,150.0,52700.0,351.3333333333333
32,KMCDB,-10.0,-13550.0,1355.0
32,KPCL,1495.0,936068.5,626.1327759197325
32,KRBL,-164.0,-76344.0,465.5121951219512
32,KSBBL,974.0,602921.0,619.0154004106777
32,LBBL,-7051.0,-4639025.3,657.9244504325627
32,LBL,-3679.0,-1157040.0,314.49850502854036
32,LEC,90.0,32380.0,359.77777777777777
32,LGIL,1000.0,732400.0,732.4
32,LLBS,0.0,-325.0,-inf
32,MBL,-629.0,-201469.0,320.3004769475358
32,MDB,4573.0,2971931.0,649.8865077629565
32,MEGA,-6247.0,-2102740.4,336.6000320153674
32,MEN,170.0,197525.0,1161.9117647058824
32,MERO,10.0,14860.0,1486.0
32,MFIL,-830.0,-880751.0,1061.1457831325301
32,MHNL,-142.0,-65452.0,460.92957746478874
32,MKJC,260.0,117372.0,451.4307692307692
32,MKLB,-40.0,-73930.0,1848.25
32,MLBBL,1774.0,3521298.0,1984.9481397970687
32,MLBL,-1815.0,-1397970.0,770.2314049586777
32,MLBSL,25.0,125760.0,5030.4
32,MMFDB,10.0,16080.0,1608.0
32,MNBBL,-2593.0,-1865104.5,719.2844195912071
32,MNBBLP,-98150.0,-21593000.0,220.0
32,MPFL,-3410.0,-1773516.0,520.0926686217009
32,NABBC,350.0,271250.0,775.0
32,NABIL,4574.0,7081883.0,1548.2909925666813
32,NBB,1674.0,544694.2,325.38482676224606
32,NBL,-10581.0,-4759974.9,449.86058973631987
32,NCCB,-519.0,-153381.5,295.53275529865124
32,NEF,-4070.0,-43508.3,10.690000000000001
32,NFS,-4624.0,-2712894.0,586.6985294117648
32,NGPL,4010.0,3067157.0,764.8770573566085
32,NHDL,3229.0,1755131.0,543.5524930318984
32,NHPC,1690.0,722830.0,427.7100591715976
32,NIBSF2,-2300.0,-21804.0,9.48
32,NICA,-10071.0,-8317316.0,825.8679376427366
32,NICL,-396.0,-326782.0,825.2070707070707
32,NICLBSL,-60.0,-71876.0,1197.9333333333334
32,NIFRA,-1182.0,-423175.19999999995,358.0162436548223
32,NIL,100.0,126631.0,1266.31
32,NLG,-369.0,-340367.0,922.4037940379404
32,NLIC,27.0,34409.0,1274.4074074074074
32,NLICL,1010.0,1006870.0,996.9009900990098
32,NMB,1250.0,493975.0,395.18
32,NMBPO,-10294.0,-2522030.0,245.0
32,NMFBS,-91.0,-308900.0,3394.5054945054944
32,NRIC,-655.0,-903895.0,1379.9923664122136
32,NRN,-725.0,-514056.0,709.0427586206897
32,NTC,-90.0,-104300.0,1158.888888888889
32,OHL,622.0,312588.5,502.55385852090035
32,PCBL,-1939.0,-911280.5,469.97447137699845
32,PFL,500.0,318000.0,636.0
32,PIC,45.0,44920.0,998.2222222222222
32,PICL,30.0,21344.0,711.4666666666667
32,PLI,20.0,11889.0,594.45
32,PLIC,1000.0,900000.0,900.0
32,PMHPL,-299.0,-95680.0,320.0
32,PPCL,-310.0,-158877.2,512.5070967741935
32,PRIN,1000.0,800000.0,800.0
32,PROFL,-1900.0,-811167.5,426.93026315789473
32,PRVU,1388.0,506970.19999999995,365.2523054755043
32,RADHI,67.0,44766.9,668.1626865671642
32,RBCL,10.0,185900.0,18590.0
32,RBCLPO,-50.0,-684500.0,13690.0
32,RHPL,-260.0,-98831.0,380.1192307692308
32,RLFL,-44510.0,-25219759.0,566.6088294765221
32,RLI,-10.0,-5210.0,521.0
32,RMDC,10.0,14749.0,1474.9
32,RSDC,-59.0,-48740.20000000001,826.105084745763
32,SABSL,50.0,102100.0,2042.0
32,SADBL,95.0,35305.0,371.63157894736844
32,SAHAS,310.0,221694.0,715.141935483871
32,SANIMA,1626.0,625840.0,384.89544895448955
32,SAPDBL,989.0,406166.0,410.6835187057634
32,SBI,-659.0,-229407.0,348.11380880121396
32,SBL,-3125.0,-1546950.2,495.024064
32,SCB,-1810.0,-937995.0,518.2292817679559
32,SDLBSL,20.0,26420.0,1321.0
32,SEF,500.0,5325.0,10.65
32,SFCL,-2209.0,-1139862.1,516.0081937528294
32,SGI,-20.0,-12200.0,610.0
32,SHEL,0.0,-31.0,-inf
32,SHINE,-4427.0,-2320747.0,524.2256607183194
32,SHIVM,150.0,201050.0,1340.3333333333333
32,SHL,-900.0,-207160.0,230.17777777777778
32,SHPC,-268.0,-113369.0,423.0186567164179
32,SIC,-192.0,-248136.0,1292.375
32,SICL,134.0,234338.0,1748.7910447761194
32,SIFC,345.0,177000.0,513.0434782608696
32,SIL,29.0,26605.0,917.4137931034483
32,SINDU,-200.0,-90300.0,451.5
32,SJCL,-190.0,-71910.0,378.4736842105263
32,SKBBL,-64.0,-110730.0,1730.15625
32,SLBBL,70.0,80650.0,1152.142857142857
32,SLBSL,400.0,576996.0,1442.49
32,SLI,-110.0,-57519.0,522.9
32,SLICL,-315.0,-248144.0,787.7587301587301
32,SMB,50.0,116100.0,2322.0
32,SMFBS,-10.0,-26850.0,2685.0
32,SPDL,698.0,337484.0,483.50143266475646
32,SRBL,-3912.0,-1133111.5,289.6501789366053
32,SSHL,1400.0,513693.0,366.92357142857145
32,STC,40.0,269390.0,6734.75
32,SWBBL,125.0,190787.5,1526.3
32,TPC,-20.0,-9314.0,465.7
32,TRH,-700.0,-250736.0,358.19428571428574
32,UIC,-500.0,-373050.0,746.1
32,ULI,-310.0,-196629.0,634.2870967741935
32,UMHL,336.0,164407.59999999998,489.3083333333333
32,UMRH,-855.0,-493430.0,577.1111111111111
32,UNHPL,225.0,85155.0,378.46666666666664
32,UPCL,-328.0,-134231.5,409.2423780487805
32,UPPER,477.0,281655.0,590.4716981132076
32,USLB,-31.0,-69773.0,2250.7419354838707
33,ACLBSL,-160.0,-229515.0,1434.46875
33,ADBL,2815.0,1432008.0,508.70621669626996
33,AHPC,1781.0,867826.0,487.26895002807413
33,AIL,-60.0,-43133.0,718.8833333333333
33,AKJCL,-420.0,-139580.0,332.3333333333333
33,AKPL,-1204.0,-741358.0,615.7458471760797
33,ALBSL,-112.0,-161768.0,1444.357142857143
33,ALICL,190.0,244787.0,1288.3526315789475
33,API,-13578.0,-6961472.800000001,512.7023714832818
33,BARUN,1140.0,554296.3,486.2248245614035
33,BBC,20.0,105520.0,5276.0
33,BFC,-50.0,-27890.0,557.8
33,BNT,-10.0,-123930.0,12393.0
33,BOKL,-155.0,-50971.0,328.8451612903226
33,CBBL,205.0,348600.0,1700.4878048780488
33,CBL,4629.0,1131970.0,244.53877727370923
33,CCBL,321.0,73930.79999999999,230.31401869158876
33,CFCL,80.0,46697.6,583.72
33,CGH,-360.0,-560020.0,1555.611111111111
33,CHCL,200.0,119473.29999999999,597.3665
33,CHDC,-70.0,-60861.0,869.4428571428572
33,CHL,500.0,247600.0,495.2
33,CIT,-10.0,-37320.0,3732.0
33,CLBSL,-10.0,-11596.0,1159.6
33,CZBIL,-325.0,-94985.0,292.26153846153846
33,DDBL,300.0,382500.0,1275.0
33,DHPL,-60.0,-20100.0,335.0
33,EBL,-950.0,-589228.2,620.2402105263158
33,EDBL,485.0,307646.5,634.3226804123711
33,FMDBL,-175.0,-159057.5,908.9
33,FOWAD,-108.0,-301076.0,2787.740740740741
33,GBBL,-1390.0,-841455.0,605.363309352518
33,GBIME,-920.0,-339572.5,369.1005434782609
33,GBLBS,-20.0,-20940.0,1047.0
33,GFCL,1380.0,1137815.0,824.5036231884058
33,GHL,110.0,40584.0,368.94545454545454
33,GIC,-120.0,-73673.0,613.9416666666667
33,GIMES1,1400.0,29540.0,21.1
33,GLH,-40.0,-19101.0,477.525
33,GLICL,413.0,242450.0,587.046004842615
33,GMFBS,-12.0,-18540.0,1545.0
33,GMFIL,-1817.0,-994948.0,547.5773252614199
33,GRDBL,-515.0,-211969.5,411.5912621359223
33,GUFL,-50.0,-42252.5,845.05
33,HDHPC,-80.0,-26840.0,335.5
33,HDL,141.0,951386.0,6747.418439716312
33,HIDCL,5690.0,1871619.3000000003,328.93133567662574
33,HPPL,-550.0,-273929.9,498.0543636363637
33,HURJA,819.0,393656.0,480.6544566544567
33,ICFC,985.0,881700.0,895.1269035532995
33,ILBS,-179.0,-306530.0,1712.4581005586592
33,JBBL,-8313.0,-4770874.8,573.9053049440635
33,JBLB,-385.0,-1741700.0,4523.896103896104
33,JFL,-3021.0,-2234320.0,739.5961602118504
33,JLI,400.0,237743.0,594.3575
33,JSLBB,30.0,94500.0,3150.0
33,KBL,350.0,90565.0,258.75714285714287
33,KMCDB,-210.0,-284310.0,1353.857142857143
33,KRBL,-50.0,-23130.0,462.6
33,KSBBL,-13219.0,-8135073.0,615.4075951282246
33,LBBL,-3436.0,-2252914.8,655.6795110593713
33,LBL,-705.0,-226610.0,321.4326241134752
33,LEMF,-500.0,-5120.0,10.24
33,LGIL,-291.0,-213867.0,734.9381443298969
33,LLBS,980.0,1908906.0,1947.8632653061225
33,MBL,-458.0,-147380.0,321.7903930131004
33,MDB,-4.0,-2800.0,700.0
33,MEGA,-908.0,-305798.8,336.7828193832599
33,MEN,-10.0,-11660.0,1166.0
33,MERO,-224.0,-316670.0,1413.705357142857
33,MFIL,-1503.0,-1584664.0,1054.333998669328
33,MHNL,-820.0,-377145.7,459.9337804878049
33,MKJC,270.0,127561.0,472.44814814814816
33,MLBL,674.0,475141.0,704.9569732937686
33,MLBSL,156.0,779730.0,4998.2692307692305
33,MMFDB,-300.0,-478768.0,1595.8933333333334
33,MNBBL,585.0,415274.9,709.871623931624
33,MPFL,4865.0,2486060.0,511.0092497430627
33,MSLB,75.0,142500.0,1900.0
33,NABBC,0.0,-2060.0,-inf
33,NABIL,-50.0,-78747.0,1574.94
33,NBB,-1749.0,-571265.0,326.62378502001144
33,NBL,-481.0,-221759.0,461.03742203742206
33,NCCB,1000.0,290000.0,290.0
33,NFS,696.0,410444.0,589.7183908045977
33,NGPL,2450.0,1907089.0,778.4036734693877
33,NHPC,7950.0,3377065.0,424.7880503144654
33,NICA,229.0,188667.0,823.8733624454148
33,NICL,-90.0,-74700.0,830.0
33,NICLBSL,-180.0,-215540.0,1197.4444444444443
33,NIFRA,-1432.0,-515800.1,360.1956005586592
33,NIL,-61.0,-77293.0,1267.0983606557377
33,NLIC,447.0,719021.5,1608.5492170022371
33,NLICL,7740.0,7685240.0,992.9250645994832
33,NMB,632.0,249502.0,394.78164556962025
33,NMFBS,6001.0,20396779.5,3398.896767205466
33,NRIC,-195.0,-268463.6,1376.7364102564102
33,NRN,953.0,686180.9,720.0219307450158
33,NTC,130.0,151600.0,1166.1538461538462
33,NUBL,30.0,43564.0,1452.1333333333334
33,PCBL,1357.0,633828.0,467.08032424465733
33,PFL,-65.0,-41099.0,632.2923076923076
33,PIC,-1490.0,-1544739.0,1036.7375838926175
33,PICL,320.0,226883.0,709.009375
33,PLI,-210.0,-126550.0,602.6190476190476
33,PMHPL,-510.0,-164681.0,322.9039215686274
33,PRIN,1088.0,872878.0,802.2775735294117
33,PROFL,-1010.0,-434300.0,430.0
33,PRVU,-325.0,-117772.5,362.37692307692305
33,RADHI,-1086.0,-735458.0,677.2173112338858
33,RBCL,20.0,368500.0,18425.0
33,RBCLPO,-260.0,-3509040.0,13496.307692307691
33,RHPL,780.0,295299.0,378.58846153846156
33,RLFL,-451.0,-254145.0,563.5144124168514
33,RLI,-100.0,-51800.0,518.0
33,RMDC,-38.0,-57490.0,1512.8947368421052
33,RMF1,1500.0,14085.0,9.39
33,RSDC,90.0,77890.0,865.4444444444445
33,SABSL,-34.0,-69310.0,2038.5294117647059
33,SADBL,275.0,113350.0,412.1818181818182
33,SAHAS,-50.0,-35488.0,709.76
33,SANIMA,424.0,164370.0,387.66509433962267
33,SAPDBL,190.0,75370.0,396.6842105263158
33,SBL,-168.0,-83950.5,499.70535714285717
33,SDLBSL,-1.0,-1320.0,1320.0
33,SFCL,-390.0,-200676.0,514.5538461538462
33,SGI,-30.0,-18290.0,609.6666666666666
33,SHEL,-40.0,-16829.0,420.725
33,SHINE,-18330.0,-9663057.5,527.1717130387343
33,SHIVM,-1000.0,-1335000.0,1335.0
33,SHPC,-5000.0,-2099629.5,419.9259
33,SICL,50.0,87500.0,1750.0
33,SIFC,-350.0,-184655.0,527.5857142857143
33,SIL,-42.0,-40086.0,954.4285714285714
33,SINDU,-1000.0,-455000.0,455.0
33,SJCL,-565.0,-214600.0,379.82300884955754
33,SKBBL,313.0,540500.0,1726.8370607028753
33,SLBBL,10.0,11630.0,1163.0
33,SLBSL,-26.0,-37843.0,1455.5
33,SLI,150.0,78231.0,521.54
33,SLICL,-15.0,-12064.400000000001,804.2933333333334
33,SMFBS,-54.0,-143892.0,2664.6666666666665
33,SPDL,564.0,273141.6,484.29361702127653
33,SRBL,390.0,109640.0,281.12820512820514
33,STC,-10.0,-67540.0,6754.0
33,SWBBL,-15.0,-22950.0,1530.0
33,TPC,-20.0,-9666.0,483.3
33,TRH,150.0,54150.0,361.0
33,UIC,-1500.0,-1059570.0,706.38
